"padacchedah","anvaya","spart"
"यथा आकाश-स्थितः नित्यम् वायुः सर्वत्र-गः महान् तथा सर्वाणि भूतानि मत्-स्थानि इति उपधारय (सन्ति) (अस्ति) (त्वम्)","यथा सर्वत्र-गः महान् आकाश-स्थितः वायुः नित्यम् (अस्ति) तथा सर्वाणि भूतानि मत्-स्थानि (सन्ति) इति (त्वम्) उपधारय"," यथाऽऽकाशस्थितो नित्यं वायुः सर्वत्रगो महान्।# तथा सर्वाणि भूतानि मत्स्थानीत्युपधारय॥6॥"
"सर्व-भूतानि कौन्तेय प्रकृतिम् यान्ति मामिकाम् कल्प-क्षये पुनः तानि कल्प-आदौ विसृजामि अहम्","कौन्तेय कल्प-क्षये सर्व-भूतानि मामिकाम् प्रकृतिम् यान्ति कल्प-आदौ तानि अहम् पुनः विसृजामि"," सर्वभूतानि कौन्तेय प्रकृतिं यान्ति मामिकाम्।# कल्पक्षये पुनस्तानि कल्पादौ विसृजाम्यहम्॥7॥"
"प्रकृतिम् स्वाम् अवष्टभ्य विसृजामि पुनः पुनः भूत-ग्रामम् इमम् कृत्स्नम् अ-वशम् प्रकृतेः वशात्","स्वाम् प्रकृतिम् अवष्टभ्य प्रकृतेः वशात् अ-वशम् इमम् कृत्स्नम् भूत-ग्रामम् पुनः पुनः विसृजामि"," प्रकृतिं स्वामवष्टभ्य विसृजामि पुनः पुनः।# भूतग्राममिमं कृत्स्नमवशं प्रकृतेर्वशात्॥8॥"
"न च माम् तानि कर्माणि निबध्नन्ति धनञ्जय उदासीनवत् आसीनम् अ-सक्तम् तेषु कर्मसु","धनञ्जय तेषु कर्मसु अ-सक्तम् च उदासीनवत् आसीनम् माम् तानि कर्माणि न निबध्नन्ति"," न च मां तानि कर्माणि निबध्नन्ति धनञ्जय।# उदासीनवदासीनमसक्तं तेषु कर्मसु॥9॥"
"मया अध्यक्षेण प्रकृतिः सूयते स-चर-अ-चरम् हेतुना अनेन कौन्तेय जगत् विपरिवर्तते","कौन्तेय अध्यक्षेण मया प्रकृतिः स-चर-अ-चरम् सूयते अनेन हेतुना जगत् विपरिवर्तते"," मयाऽध्यक्षेण प्रकृतिः सूयते सचराचरम्।# हेतुनाऽनेन कौन्तेय जगद्विपरिवर्तते॥10॥"
"अवजानन्ति माम् मूढाः मानुषीम् तनुम् आश्रितम् परम् भावम् अ-जानन्तः मम भूत-महत्-ईश्वरम्","मम परम् भावम् अ-जानन्तः मूढाः मानुषीम् तनुम् आश्रितम् भूत-महत्-ईश्वरम् माम् अवजानन्ति"," अवजानन्ति मां मूढा मानुषीं तनुमाश्रितम्।# परं भावमजानन्तो मम भूतमहेश्वरम्॥11॥"
"मोघ-आशाः मोघ-कर्माणः मोघ-ज्ञानाः वि-चेतसः राक्षसीम् आसुरीम् च एव प्रकृतिम् मोहिनीम् श्रिताः (सन्ति)","मोघ-आशाः मोघ-कर्माणः मोघ-ज्ञानाः वि-चेतसः राक्षसीम् आसुरीम् च मोहिनीम् प्रकृतिम् एव श्रिताः (सन्ति)"," मोघाशा मोघकर्माणो मोघज्ञाना विचेतसः।# राक्षसीमासुरीं चैव प्रकृतिं मोहिनीं श्रिताः॥12॥"
"महत्-आत्मानः तु माम् पार्थ दैवीम् प्रकृतिम् आश्रिताः भजन्ति अन्-अन्य-मनसः ज्ञात्वा भूत-आदिम् अ-व्ययम्","पार्थ दैवीम् प्रकृतिम् आश्रिताः महत्-आत्मानः तु भूत-आदिम् अ-व्ययम् माम् ज्ञात्वा अन्-अन्य-मनसः भजन्ति"," महात्मानस्तु मां पार्थ दैवीं प्रकृतिमाश्रिताः।# भजन्त्यनन्यमनसो ज्ञात्वा भूतादिमव्ययम्॥13॥"
"सततम् कीर्तयन्तः माम् यतन्तः च दृढ-व्रताः नमस्यन्तः च माम् भक्त्या नित्य-युक्ताः उपासते","दृढ-व्रताः सततम् कीर्तयन्तः यतन्तः च माम् नमस्यन्तः च नित्य-युक्ताः भक्त्या माम् उपासते"," सततं कीर्तयन्तो मां यतन्तश्च दृढव्रताः।# नमस्यन्तश्च मां भक्त्या नित्ययुक्ता उपासते॥14॥"
"ज्ञान-यज्ञेन च अपि अन्ये यजन्तः माम् उपासते एकत्वेन पृथक्त्वेन बहुधा विश्वतः-मुखम्","अन्ये च विश्वतः-मुखम् माम् ज्ञान-यज्ञेन एकत्वेन पृथक्त्वेन बहुधा यजन्तः अपि उपासते"," ज्ञानयज्ञेन चाप्यन्ये यजन्तो मामुपासते।# एकत्वेन पृथक्त्वेन बहुधा विश्वतोमुखम्॥15॥"
"अहम् क्रतुः (अस्मि) अहम् यज्ञः (अस्मि) स्वधा अहम् (अस्मि) अहम् औषधम् (अस्मि) मन्त्रः अहम् (अस्मि) अहम् एव आज्यम् (अस्मि) अहम् अग्निः (अस्मि) अहम् हुतम् (अस्मि)","अहम् क्रतुः (अस्मि) अहम् यज्ञः (अस्मि) अहम् स्वधा (अस्मि) अहम् औषधम् (अस्मि) अहम् मन्त्रः (अस्मि) अहम् आज्यम् (अस्मि) अहम् अग्निः (अस्मि) अहम् एव हुतम् (अस्मि)"," अहं क्रतुरहं यज्ञः स्वधाऽहमहमौषधम्।# मंत्रोऽहमहमेवाज्यमहमग्निरहं हुतम्॥16॥"
"पिता अहम् अस्य जगतः माता धाता पितामहः वेद्यम् पवित्रम् ओङ्कारः ऋक् साम यजुः एव च (अस्मि) (अहम्) (अस्मि) (च)","अहम् अस्य जगतः धाता पिता माता पितामहः (च) (अस्मि) (अहम्) एव वेद्यम् पवित्रम् ओङ्कारः ऋक् साम यजुः च (अस्मि)"," पिताऽहमस्य जगतो माता धाता पितामहः।# वेद्यं पवित्रमोंकार ऋक् साम यजुरेव च॥17॥"
"गतिः भर्ता प्रभुः साक्षी निवासः शरणम् सुहृत् प्रभवः प्रलयः स्थानम् निधानम् बीजम् अ-व्ययम् (च) (अस्मि) (अहम्)","(अहम्) गतिः भर्ता प्रभुः साक्षी निवासः शरणम् सुहृत् प्रभवः प्रलयः स्थानम् निधानम् अ-व्ययम् बीजम् (च) (अस्मि)"," गतिर्भर्ता प्रभुः साक्षी निवासः शरणं सुहृत्।# प्रभवः प्रलयः स्थानं निधानं बीजमव्ययम्॥18॥"
"तपामि अहम् अहम् वर्षम् निगृह्णामि उत्सृजामि च अमृतम् च एव मृत्युः च सत् अ-सत् च अहम् अर्जुन (अस्मि)","अर्जुन अहम् तपामि अहम् वर्षम् निगृह्णामि उत्सृजामि च अहम् एव अमृतम् च मृत्युः च सत् अ-सत् च (अस्मि)"," तपाम्यहमहं वर्षं निगृह्णाम्युत्सृजामि च।# अमृतं चैव मृत्युश्च सदसच्चाहमर्जुन॥19॥"
"त्रै-विद्याः माम् सोम-पाः पूत-पापाः यज्ञैः इष्ट्वा स्वर्-गतिम् प्रार्थयन्ते ते पुण्यम् आसाद्य सुर-इन्द्र-लोकम् अश्नन्ति दिव्यान् दिवि देव-भोगान् (च)","त्रै-विद्याः सोम-पाः पूत-पापाः (च) माम् यज्ञैः इष्ट्वा स्वर्-गतिम् प्रार्थयन्ते ते पुण्यम् सुर-इन्द्र-लोकम् आसाद्य दिवि दिव्यान् देव-भोगान् अश्नन्ति"," त्रैविद्या मां सोमपाः पूतपापा यज्ञैरिष्ट्वा स्वर्गतिं प्रार्थयन्ते।# ते पुण्यमासाद्य सुरेन्द्रलोकमश्नन्ति दिव्यान्दिवि देवभोगान्॥20॥"
"ते तम् भुक्त्वा स्वर्ग-लोकम् विशालम् क्षीणे पुण्ये मर्त्य-लोकम् विशन्ति एवम् त्रयी-धर्मम् अनुप्रपन्नाः गत-आगतम् काम-कामाः लभन्ते","ते तम् विशालम् स्वर्ग-लोकम् भुक्त्वा पुण्ये क्षीणे मर्त्य-लोकम् विशन्ति एवम् त्रयी-धर्मम् अनुप्रपन्नाः काम-कामाः गत-आगतम् लभन्ते"," ते तं भुक्त्वा स्वर्गलोकं विशालं क्षीणे पुण्ये मर्त्यलोकं विशन्ति।# एवं त्रयीधर्ममनुप्रपन्ना गतागतं कामकामा लभन्ते॥21॥"
"अन्-अन्याः चिन्तयन्तः माम् ये जनाः पर्युपासते तेषाम् नित्य-अभियुक्तानाम् योग-क्षेमम् वहामि अहम्","ये अन्-अन्याः जनाः माम् चिन्तयन्तः पर्युपासते नित्य-अभियुक्तानाम् तेषाम् योग-क्षेमम् अहम् वहामि"," अनन्याश्चिन्तयन्तो मां ये जनाः पर्युपासते।# तेषां नित्याभियुक्तानां योगक्षेमं वहाम्यहम्॥22॥"
"ये अपि अन्य-देवताः भक्ताः यजन्ते श्रद्धया अन्विताः ते अपि माम् एव कौन्तेय यजन्ति अ-विधि-पूर्वकम्","कौन्तेय ये भक्ताः अपि श्रद्धया अन्विताः अन्य-देवताः यजन्ते ते अपि माम् एव अ-विधि-पूर्वकम् यजन्ति"," येऽप्यन्यदेवता भक्ता यजन्ते श्रद्धयाऽन्विताः।# तेऽपि मामेव कौन्तेय यजन्त्यविधिपूर्वकम्॥23॥"
"अहम् हि सर्व-यज्ञानाम् भोक्ता च प्रभुः एव च (अस्मि) न तु माम् अभिजानन्ति तत्त्वेन (ते) अतः च्यवन्ति ते","अहम् एव हि सर्व-यज्ञानाम् भोक्ता च प्रभुः च (अस्मि) ते तत्त्वेन तु माम् न अभिजानन्ति अतः (ते) च्यवन्ति"," अहं हि सर्वयज्ञानां भोक्ता च प्रभुरेव च।# न तु मामभिजानन्ति तत्त्वेनातश्च्यवन्ति ते॥24॥"
"यान्ति देव-व्रताः देवान् पितॄन् यान्ति पितृ-व्रताः भूतानि यान्ति भूत-इज्याः यान्ति मत्-याजिनः अपि माम्","देव-व्रताः देवान् यान्ति पितृ-व्रताः पितॄन् यान्ति भूत-इज्याः भूतानि यान्ति मत्-याजिनः अपि माम् यान्ति"," यान्ति देवव्रता देवान् पितृ़न्यान्ति पितृव्रताः।# भूतानि यान्ति भूतेज्या यान्ति मद्याजिनोऽपि माम्॥25॥"
"पत्रम् पुष्पम् फलम् तोयम् यः मे भक्त्या प्रयच्छति (च) तत् अहम् भक्ति-उपहृतम् अश्नामि प्रयत-आत्मनः","यः मे भक्त्या पत्रम् पुष्पम् फलम् तोयम् (च) प्रयच्छति प्रयत-आत्मनः भक्ति-उपहृतम् तत् अहम् अश्नामि"," पत्रं पुष्पं फलं तोयं यो मे भक्त्या प्रयच्छति।# तदहं भक्त्युपहृतमश्नामि प्रयतात्मनः॥26॥"
"यत् करोषि यत् अश्नासि यत् जुहोषि ददासि यत् यत् तपस्यसि (च) कौन्तेय तत् कुरुष्व मत्-अर्पणम् (त्वम्)","कौन्तेय (त्वम्) यत् करोषि यत् अश्नासि यत् जुहोषि यत् ददासि यत् तपस्यसि (च) तत् मत्-अर्पणम् कुरुष्व"," यत्करोषि यदश्नासि यज्जुहोषि ददासि यत्।# यत्तपस्यसि कौन्तेय तत्कुरुष्व मदर्पणम्॥27॥"
"शुभ-अ-शुभ-फलैः एवम् मोक्ष्यसे कर्म-बन्धनैः (त्वम्) सन्न्यास-योग-युक्त-आत्मा वि-मुक्तः माम् उपैष्यसि (त्वम्)","एवम् (त्वम्) शुभ-अ-शुभ-फलैः कर्म-बन्धनैः मोक्ष्यसे सन्न्यास-योग-युक्त-आत्मा वि-मुक्तः (त्वम्) माम् उपैष्यसि"," शुभाशुभफलैरेवं मोक्ष्यसे कर्मबन्धनैः।# संन्यासयोगयुक्तात्मा विमुक्तो मामुपैष्यसि॥28॥"
"समः अहम् (अस्मि) सर्व-भूतेषु न मे द्वेष्यः अस्ति न प्रियः (अस्ति) ये भजन्ति तु माम् भक्त्या मयि ते (सन्ति) तेषु च अपि अहम् (अस्मि)","अहम् सर्व-भूतेषु समः (अस्मि) द्वेष्यः मे न अस्ति प्रियः न (अस्ति) ये तु माम् भक्त्या भजन्ति ते मयि (सन्ति) अहम् च अपि तेषु (अस्मि)"," समोऽहं सर्वभूतेषु न मे द्वेष्योऽस्ति न प्रियः।# ये भजन्ति तु मां भक्त्या मयि ते तेषु चाप्यहम्॥29॥"
"अपि चेत् सु-दुर्-आचारः भजते (यः) माम् अन्-अन्य-भाक् साधुः एव सः मन्तव्यः सम्यक् व्यवसितः हि सः (अस्ति)","(यः) सु-दुर्-आचारः अपि चेत् माम् अन्-अन्य-भाक् भजते सः साधुः एव मन्तव्यः सः हि सम्यक् व्यवसितः (अस्ति)"," अपि चेत्सुदुराचारो भजते मामनन्यभाक्।# साधुरेव स मन्तव्यः सम्यग्व्यवसितो हि सः॥30॥"
"क्षिप्रम् भवति (सः) धर्म-आत्मा शश्वत् शान्तिम् निगच्छति (सः) कौन्तेय प्रतिजानीहि न मे भक्तः प्रणश्यति (इति) (त्वम्)","(सः) क्षिप्रम् धर्म-आत्मा भवति (सः) शश्वत् शान्तिम् निगच्छति कौन्तेय मे भक्तः न प्रणश्यति (इति) (त्वम्) प्रतिजानीहि"," क्षिप्रं भवति धर्मात्मा शश्वच्छान्तिं निगच्छति।# कौन्तेय प्रतिजानीहि न मे भक्तः प्रणश्यति॥31॥"
"माम् हि पार्थ व्यपाश्रित्य ये अपि स्युः पाप-योनयः स्त्रियः वैश्याः तथा शूद्राः ते अपि यान्ति पराम् गतिम् किम्(कथम्) पुनः ब्राह्मणाः पुण्याः भक्ताः राज-ऋषयः तथा (यान्ति) (च) अ-नित्यम् अ-सुखम् लोकम् इमम् प्राप्य भजस्व माम् (त्वम्) (न)","पार्थ पाप-योनयः ये अपि स्त्रियः वैश्याः तथा शूद्राः स्युः ते अपि माम् व्यपाश्रित्य पराम् गतिम् यान्ति हि पुण्याः भक्ताः ब्राह्मणाः तथा राज-ऋषयः पुनः किम्(कथम्) इमम् (च) (न) (यान्ति) अ-नित्यम् अ-सुखम् लोकम् प्राप्य (त्वम्) माम् भजस्व"," मां हि पार्थ व्यपाश्रित्य येऽपि स्युः पापयोनयः।# स्त्रियो वैश्यास्तथा शूद्रास्तेऽपि यान्ति परां गतिम्॥32॥#
किं पुनर्ब्राह्मणाः पुण्या भक्ता राजर्षयस्तथा।# अनित्यमसुखं लोकमिमं प्राप्य भजस्व माम्॥33॥"
"मत्-मनाः भव (त्वम्) (च) मद्-भक्तः मद्-याजी माम् नमस्कुरु (त्वम्) माम् एव एष्यसि (त्वम्) युक्त्वा एवम् आत्मानम् मत्-परायणः","(त्वम्) मत्-मनाः मद्-याजी मद्-भक्तः (च) भव (त्वम्) माम् नमस्कुरु एवम् मत्-परायणः (त्वम्) आत्मानम् युक्त्वा माम् एव एष्यसि"," मन्मना भव मद्भक्तो मद्याजी मां नमस्कुरु।# मामेवैष्यसि युक्त्वैवमात्मानं मत्परायणः॥34॥"
"भूयः एव महान्-बाहो शृणु मे परमम् वचः यत् ते अहम् प्रीयमाणाय वक्ष्यामि हित-काम्यया","महान्-बाहो भूयः एव मे परमम् वचः शृणु यत् अहम् प्रीयमाणाय ते हित-काम्यया वक्ष्यामि"," भूय एव महाबाहो श्रृणु मे परमं वचः।# यत्तेऽहं प्रीयमाणाय वक्ष्यामि हितकाम्यया॥1॥"
"न मे विदुः सुर-गणाः प्रभवम् न महर्षयः (विदुः) अहम् आदिः हि देवानाम् महर्षीणां च सर्वशः (अस्मि)","मे प्रभवम् सुर-गणाः न विदुः महर्षयः न (विदुः) अहम् हि सर्वशः देवानाम् महर्षीणां च आदिः (अस्मि)"," न मे विदुः सुरगणाः प्रभवं न महर्षयः।# अहमादिर्हि देवानां महर्षीणां च सर्वशः॥2॥"
"यः माम् अजम् अनादिम् च वेत्ति लोकमहेश्वरम् असम्मूढः सः मर्त्येषु सर्वपापैः(सर्वपापात्) प्रमुच्यते","यः माम् अजम् अनादिम् लोकमहेश्वरम् च वेत्ति असम्मूढः सः मर्त्येषु सर्वपापैः(सर्वपापात्) प्रमुच्यते"," यो मामजमनादिं च वेत्ति लोकमहेश्वरम्।# असम्मूढः स मर्त्येषु सर्वपापैः प्रमुच्यते॥3॥"
"बुद्धिः ज्ञानम् अ-सम्मोहः क्षमा सत्यम् दमः शमः सुखम् दुःखम् भवः अ-भावः भयम् च अ-भयम् एव च अ-हिंसा समता तुष्टिः तपः दानम् यशः अ-यशः भवन्ति भावाः भूतानाम् मत्तः एव पृथग्विधाः","बुद्धिः ज्ञानम् अ-सम्मोहः क्षमा सत्यम् दमः शमः सुखम् दुःखम् भवः अ-भावः भयम् अ-भयम् एव च अ-हिंसा समता तुष्टिः तपः दानम् यशः अ-यशः च पृथग्विधाः भूतानाम् भावाः मत्तः एव भवन्ति","बुद्धिर्ज्ञानमसम्मोहः क्षमा सत्यं दमः शमः।#सुखं दुःखं भवोभावो भयं चाभयमेव च॥4॥#अहिंसा समता तुष्टिस्तपो दानं यशोयशः।#भवन्ति भावा भूतानां मत्त एव पृथग्विधाः॥5॥"
"महर्षयः सप्त पूर्वे चत्वारः मनवः तथा मद्भावाः मानसाः जाताः येषां लोके इमाः प्रजाः (सन्ति) (ते) (सन्ति)","येषां इमाः प्रजाः लोके (सन्ति) (ते) सप्त महर्षयः पूर्वे चत्वारः मनवः तथा मद्भावाः मानसाः जाताः (सन्ति)"," महर्षयः सप्त पूर्वे चत्वारो मनवस्तथा।# मद्भावा मानसा जाता येषां लोक इमाः प्रजाः॥6॥"
"एतां वि-भूतिं योगं च मम यः वेत्ति तत्त्वतः सः अ-विकम्पेन योगेन युज्यते न अत्र संशयः (अस्ति)","यः मम एतां वि-भूतिं योगं च तत्त्वतः वेत्ति सः अ-विकम्पेन योगेन युज्यते अत्र संशयः न (अस्ति)"," एतां विभूतिं योगं च मम यो वेत्ति तत्त्वतः।# सोऽविकम्पेन योगेन युज्यते नात्र संशयः॥7॥"
"अहं सर्वस्य प्रभवः अस्मि मत्तः सर्वं प्रवर्तते इति मत्वा भजन्ते मां बुधाः भाव-समन्विताः","अहं सर्वस्य प्रभवः अस्मि मत्तः सर्वं प्रवर्तते इति मत्वा भाव-समन्विताः बुधाः मां भजन्ते"," अहं सर्वस्य प्रभवो मत्तः सर्वं प्रवर्तते।# इति मत्वा भजन्ते मां बुधा भावसमन्विताः॥8॥"
"मत्-चित्ताः मत्-गतप्राणाः बोधयन्तः परस्परम् कथयन्तः च माम् नित्यम् तुष्यन्ति च रमन्ति च","मत्-चित्ताः मत्-गतप्राणाः परस्परम् माम् बोधयन्तः कथयन्तः च नित्यम् तुष्यन्ति च रमन्ति च"," मच्चित्ता मद्गतप्राणा बोधयन्तः परस्परम्।# कथयन्तश्च मां नित्यं तुष्यन्ति च रमन्ति च॥9॥"
"तेषाम् सतत-युक्तानाम् भजताम् (कृते) प्रीतिपूर्वकम् ददामि बुद्धि-योगम् तं येन माम् उपयान्ति ते (अहम्)","सतत-युक्तानाम् प्रीतिपूर्वकम् भजताम् तेषाम् (कृते) तं बुद्धि-योगम् (अहम्) ददामि येन ते माम् उपयान्ति"," तेषां सततयुक्तानां भजतां प्रीतिपूर्वकम्।# ददामि बुद्धियोगं तं येन मामुपयान्ति ते॥10॥"
"तेषाम् एव अनुकम्पा-अर्थम् अहम् अ-ज्ञान-जम् तमः नाशयामि आत्म-भाव-स्थः ज्ञान-दीपेन भास्वता","आत्म-भाव-स्थः अहम् तेषाम् एव अनुकम्पा-अर्थम् भास्वता ज्ञान-दीपेन अ-ज्ञान-जम् तमः नाशयामि"," तेषामेवानुकम्पार्थमहमज्ञानजं तमः।# नाशयाम्यात्मभावस्थो ज्ञानदीपेन भास्वता॥11॥"
"परम् ब्रह्म परम् धाम पवित्रम् परमम् भवान् पुरुषम् शाश्वतम् दिव्यम् आदि-देवम् अ-जम् विभुम् आहुः त्वाम् ऋषयः सर्वे देवर्षिः नारदः देवलः व्यासः स्वयम् च एव ब्रवीषि मे(माम्) अस्ति (च) त्वम् (च)","भवान् परम् ब्रह्म परम् धाम परमम् पवित्रम् अस्ति सर्वे ऋषयः देवर्षिः नारदः देवलः व्यासः (च) त्वाम् शाश्वतम् दिव्यम् पुरुषम् आदि-देवम् अ-जम् विभुम् (च) आहुः त्वम् स्वयम् च एव मे(माम्) ब्रवीषि","परं ब्रह्म परं धाम पवित्रं परमं भवान्।#पुरुषं शाश्वतं दिव्यमादिदेवमजं विभुम्॥12॥#आहुस्त्वामृषयः सर्वे देवर्षिर्नारदस्तथा।#असितो देवलो व्यासः स्वयं चैव ब्रवीषि मे॥13॥"
"सर्वम् एतत् ऋतम् मन्ये (अहम्) यत् माम् वदसि केशव (त्वम्) न हि ते भगवन् व्यक्तिम् विदुः देवाः न दानवाः (विदुः)","केशव यत् माम् (त्वम्) वदसि (अहम्) एतत् सर्वम् ऋतम् मन्ये भगवन् ते व्यक्तिम् देवाः न विदुः दानवाः हि न (विदुः)"," सर्वमेतदृतं मन्ये यन्मां वदसि केशव।# न हि ते भगवन् व्यक्तिं विदुर्देवा न दानवाः॥14॥"
"स्वयम् एव आत्मना आत्मानम् वेत्थ त्वम् पुरुष-उत्तम भूत-भावन भूत-ईश देव-देव जगत्-पते","पुरुष-उत्तम भूत-भावन भूत-ईश देव-देव जगत्-पते त्वम् स्वयम् एव आत्मना आत्मानम् वेत्थ"," स्वयमेवात्मनाऽत्मानं वेत्थ त्वं पुरुषोत्तम।# भूतभावन भूतेश देवदेव जगत्पते॥15॥"
"वक्तुम् अर्हसि अ-शेषेण दिव्याः हि आत्म-वि-भूतयः याभिः वि-भूतिभिः लोकान् इमान् त्वम् व्याप्य तिष्ठसि (त्वम्)","याभिः वि-भूतिभिः (त्वम्) इमान् लोकान् व्याप्य तिष्ठसि त्वम् हि दिव्याः आत्म-वि-भूतयः अ-शेषेण वक्तुम् अर्हसि"," वक्तुमर्हस्यशेषेण दिव्या ह्यात्मविभूतयः।# याभिर्विभूतिभिर्लोकानिमांस्त्वं व्याप्य तिष्ठसि॥16॥"
"कथम् विद्याम् अहम् योगिन् त्वाम् सदा परिचिन्तयन् केषु केषु च भावेषु चिन्त्यः असि भगवन् मया (त्वम्)","योगिन् अहम् सदा परिचिन्तयन् त्वाम् कथम् विद्याम् भगवन् केषु केषु च भावेषु (त्वम्) मया चिन्त्यः असि"," कथं विद्यामहं योगिंस्त्वां सदा परिचिन्तयन्।# केषु केषु च भावेषु चिन्त्योऽसि भगवन्मया॥17॥"
"विस्तरेण आत्मनः योगम् वि-भूतिम् च जनार्दन भूयः कथय (त्वम्) तृप्तिः हि शृण्वतः न अस्ति मे अमृतम्","जनार्दन (त्वम्) आत्मनः योगम् वि-भूतिम् च विस्तरेण भूयः कथय अमृतम् शृण्वतः मे तृप्तिः हि न अस्ति"," विस्तरेणात्मनो योगं विभूतिं च जनार्दन।# भूयः कथय तृप्तिर्हि श्रृण्वतो नास्ति मेऽमृतम्॥18॥"
"हन्त ते कथयिष्यामि दिव्याः हि आत्म-वि-भूतयः प्राधान्यतः कुरु-श्रेष्ठ न अस्ति अन्तः विस्तरस्य मे (मम) (अहम्)","कुरु-श्रेष्ठ हन्त दिव्याः (मम) आत्म-वि-भूतयः हि (अहम्) ते प्राधान्यतः कथयिष्यामि मे विस्तरस्य अन्तः न अस्ति"," हन्त ते कथयिष्यामि दिव्या ह्यात्मविभूतयः।# प्राधान्यतः कुरुश्रेष्ठ नास्त्यन्तो विस्तरस्य मे॥19॥"
"अहम् आत्मा गुडाकेश सर्व-भूत-आशय-स्थितः अहम् आदिः च मध्यम् च भूतानाम् अन्तः एव च (अस्मि) (अस्मि)","गुडाकेश अहम् सर्व-भूत-आशय-स्थितः आत्मा (अस्मि) अहम् एव भूतानाम् आदिः च मध्यम् च अन्तः च (अस्मि)"," अहमात्मा गुडाकेश सर्वभूताशयस्थितः।# अहमादिश्च मध्यं च भूतानामन्त एव च॥20॥"
"आदित्यानाम् अहम् विष्णुः (अस्मि) ज्योतिषाम् रविः अंशुमान् (अस्मि) मरीचिः मरुताम् अस्मि नक्षत्राणाम् अहम् शशी (अस्मि)","अहम् आदित्यानाम् विष्णुः (अस्मि) ज्योतिषाम् अंशुमान् रविः (अस्मि) मरुताम् मरीचिः अस्मि अहम् नक्षत्राणाम् शशी (अस्मि)"," आदित्यानामहं विष्णुर्ज्योतिषां रविरंशुमान्।# मरीचिर्मरुतामस्मि नक्षत्राणामहं शशी॥21॥"
"वेदानाम् सामवेदः अस्मि (अहम्) देवानाम् अस्मि वासवः (अहम्) इन्द्रियाणाम् मनः च अस्मि (अहम्) भूतानाम् अस्मि चेतना (अहम्)","(अहम्) वेदानाम् सामवेदः अस्मि (अहम्) देवानाम् वासवः अस्मि (अहम्) इन्द्रियाणाम् मनः च अस्मि (अहम्) भूतानाम् चेतना अस्मि"," वेदानां सामवेदोऽस्मि देवानामस्मि वासवः।# इन्द्रियाणां मनश्चास्मि भूतानामस्मि चेतना॥22॥"
"रुद्राणाम् शङ्करः च अस्मि वित्त-ईशः यक्ष-रक्षसाम् वसूनाम् पावकः च अस्मि मेरुः शिखरिणाम् अहम् (अहम्)","(अहम्) रुद्राणाम् शङ्करः यक्ष-रक्षसाम् वित्त-ईशः च अस्मि अहम् वसूनाम् पावकः शिखरिणाम् मेरुः च अस्मि"," रुद्राणां शङ्करश्चास्मि वित्तेशो यक्षरक्षसाम्।# वसूनां पावकश्चास्मि मेरुः शिखरिणामहम्॥23॥"
"पुरोधसाम् च मुख्यम् माम् विद्धि (त्वम्) पार्थ बृहस्-पतिम् सेनानीनाम् अहम् स्कन्दः सरसाम् अस्मि सागरः (च)","पार्थ माम् पुरोधसाम् च मुख्यम् बृहस्-पतिम् (त्वम्) विद्धि अहम् सेनानीनाम् स्कन्दः सरसाम् सागरः (च) अस्मि"," पुरोधसां च मुख्यं मां विद्धि पार्थ बृहस्पतिम्।# सेनानीनामहं स्कन्दः सरसामस्मि सागरः॥24॥"
"महा-ऋषीणाम् भृगुः अहम् गिराम् अस्मि एकम् अ-क्षरम् यज्ञानाम् जप-यज्ञः अस्मि स्थावराणाम् हिम-आलयः (च) (अहम्) (च)","अहम् महा-ऋषीणाम् भृगुः गिराम् एकम् अ-क्षरम् (च) अस्मि (अहम्) यज्ञानाम् जप-यज्ञः स्थावराणाम् हिम-आलयः (च) अस्मि"," महर्षीणां भृगुरहं गिरामस्म्येकमक्षरम्।# यज्ञानां जपयज्ञोऽस्मि स्थावराणां हिमालयः॥25॥"
"अश्वत्थः सर्व-वृक्षाणाम् देव-ऋषीणाम् च नारदः गन्धर्वाणाम् चित्ररथः सिद्धानाम् कपिलः मुनिः (अस्मि) (अहम्)","(अहम्) सर्व-वृक्षाणाम् अश्वत्थः देव-ऋषीणाम् नारदः गन्धर्वाणाम् चित्ररथः सिद्धानाम् कपिलः मुनिः च (अस्मि)"," अश्वत्थः सर्ववृक्षाणां देवर्षीणां च नारदः।# गन्धर्वाणां चित्ररथः सिद्धानां कपिलो मुनिः॥26॥"
"उच्चैःश्रवसम् अश्वानाम् विद्धि (त्वं) माम् अमृत-उद्भवम् ऐरावतम् गज-इन्द्राणाम् नराणाम् च नर-अधिपम्","(त्वं) माम् अश्वानाम् अमृत-उद्भवम् उच्चैःश्रवसम् गज-इन्द्राणाम् ऐरावतम् नराणाम् नर-अधिपम् च विद्धि"," उच्चैःश्रवसमश्वानां विद्धि माममृतोद्भवम्।# ऐरावतं गजेन्द्राणां नराणां च नराधिपम्॥27॥"
"आयुधानाम् अहम् वज्रम् धेनूनाम् अस्मि काम-धुक् प्रजनः च अस्मि कन्दर्पः (अहम्) सर्पाणाम् अस्मि वासुकिः (अहम्) (च)","अहम् आयुधानाम् वज्रम् धेनूनाम् काम-धुक् (च) अस्मि (अहम्) प्रजनः कन्दर्पः च अस्मि (अहम्) सर्पाणाम् वासुकिः अस्मि"," आयुधानामहं वज्रं धेनूनामस्मि कामधुक्।# प्रजनश्चास्मि कन्दर्पः सर्पाणामस्मि वासुकिः॥28॥"
